gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,89.35,0
1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,4445.3,0
0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4,978.6,0
1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1258.15,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,331.35,0
0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4,1
1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,1
0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,20.4,84.75,0
1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1715.1,0
1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1715.15,0
1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1
1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1,0
0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3996.8,0
0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5,5215.1,0
0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1
0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2,0
1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,1442.2,0
0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,103.95,5639.05,1
0,1,0,0,50,1,2,1,0,0,2,2,2,2,0,1,2,104.95,5222.35,0
0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65,1
0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,1
1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5,0
1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3,249.4,0
0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8,4415.75,0
1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55,1
1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95,1
1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0,2884.9,0
1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,1
0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4,253.0,0
1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,1
1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5,118.4,0
0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6,0
1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15,1
0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25,255.6,0
1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,2395.05,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,1
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,1
0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5,0
1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75,39.3,0
0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,0,19.75,989.05,0
0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2406.1,0
1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,638.55,0
0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,191.1,0
0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05,0
0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65,4664.2,0
1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,6910.3,0
0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55,4014.2,0
0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,1288.0,0
0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65,1
0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8,0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1
1,1,1,0,61,1,2,1,0,2,0,2,0,0,1,1,0,85.55,5251.75,0
0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45,0
1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1,1
0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3,913.3,0
0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,5535.8,0
1,0,1,1,14,1,0,0,2,2,0,0,0,2,2,1,0,61.4,815.55,0
1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65,0
0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25,0
1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3,8244.3,0
0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.05,741.5,0
1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8,0
1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1
1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,5968.4,0
0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45,3096.9,0
1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3901.25,0
0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2613.4,0
0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,1
0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7,0
1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,1
0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05,0
0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,1
1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15,0
0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5,0
0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1
1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7,1
1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,1
0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,49.6,962.9,0
0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35,0
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,0
1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8,0
1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,0
0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55,0
1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,6895.5,0
1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1
0,0,1,0,71,1,2,1,2,2,0,0,2,0,1,0,3,95.65,6856.95,0
0,0,1,1,37,1,0,0,2,2,0,0,2,2,1,0,0,75.1,2658.8,0
1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35,3766.2,0
0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,129.55,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1
0,0,1,1,11,1,0,0,2,0,0,0,0,0,0,0,0,51.0,581.7,0
1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1
0,0,1,1,10,1,0,1,0,0,0,0,2,2,0,1,2,88.85,929.45,0
1,0,1,0,34,1,0,2,1,1,1,1,1,1,2,0,1,20.05,679.0,0
0,0,0,0,62,1,0,0,2,0,0,2,0,2,2,1,3,65.1,3846.75,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1
1,0,0,0,25,1,0,2,1,1,1,1,1,1,2,1,3,20.75,499.4,0
0,0,0,0,26,1,0,0,0,2,2,0,0,0,1,1,3,56.05,1553.2,0
1,0,0,1,10,1,0,2,1,1,1,1,1,1,1,1,0,19.95,219.5,0
0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,5311.85,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1
1,0,0,0,33,1,0,1,0,2,2,0,0,0,0,1,1,79.0,2576.8,0
0,1,1,0,71,1,0,1,0,2,2,0,0,2,2,0,1,89.45,6435.25,0
0,0,0,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.2,1993.25,0
1,0,1,1,20,1,0,0,0,0,2,0,0,0,0,1,2,49.6,939.8,0
0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,2,84.6,84.6,0
0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,1
0,0,1,1,72,1,2,0,2,0,2,2,2,2,2,1,0,84.2,5986.55,0
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,69.05,651.5,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,0
1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1
0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,1
1,0,1,1,69,1,2,1,0,0,0,2,2,2,2,1,2,99.35,6856.45,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.75,50.75,0
1,0,0,0,54,1,2,0,2,0,2,2,2,2,2,0,0,87.1,4735.2,0
1,0,0,1,33,1,0,2,1,1,1,1,1,1,1,1,3,20.15,682.15,0
1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,0
0,0,0,1,11,0,1,0,0,0,0,0,0,0,0,0,2,25.2,321.05,0
1,0,0,0,6,1,0,0,2,2,0,0,0,0,0,1,0,55.7,335.65,0
1,0,0,0,21,1,0,0,2,0,2,0,2,0,0,0,0,65.35,1424.4,0
0,0,1,1,65,1,2,2,1,1,1,1,1,1,2,1,0,25.3,1748.55,0
0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1
0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,1
1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,926.25,1
1,0,1,1,43,1,2,2,1,1,1,1,1,1,2,0,3,24.25,1077.95,0
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1
1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1
1,0,1,1,60,1,0,0,2,2,2,0,0,0,2,0,0,60.5,3694.45,0
1,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,1,25.1,382.8,0
1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1
1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,746.75,0
1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,1
0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,368.85,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,0
0,0,0,0,28,1,0,0,2,2,0,2,0,0,1,1,2,59.9,1654.7,0
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,25.15,1940.85,0
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1
1,0,0,0,18,1,0,1,0,2,2,0,2,2,0,0,1,101.3,1794.65,0
1,0,1,0,70,1,2,0,2,0,0,2,2,2,2,1,1,76.95,5289.8,0
0,0,1,1,9,1,2,0,0,2,0,0,0,0,0,1,3,55.3,501.2,0
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,48.45,48.45,0
0,0,1,1,18,1,0,2,1,1,1,1,1,1,2,0,3,19.35,309.25,0
1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,1
1,1,1,1,71,1,0,1,2,2,2,0,0,0,1,1,0,86.7,6179.35,0
1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1
1,0,1,0,1,1,0,0,2,0,2,0,0,0,0,0,3,55.7,55.7,0
0,0,0,0,55,1,2,1,2,0,2,0,0,0,1,1,1,84.25,4589.85,0
1,0,0,0,59,1,0,0,0,0,2,2,2,0,0,1,2,64.65,3735.45,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1
0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.2,477.55,0
1,0,1,1,45,1,0,0,2,0,0,2,0,0,2,0,0,54.65,2553.7,0
0,0,1,1,54,1,2,2,1,1,1,1,1,1,1,1,0,24.75,1342.15,0
1,0,1,1,51,1,2,2,1,1,1,1,1,1,1,1,3,23.95,1216.35,0
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,7578.05,0
1,0,1,0,44,1,0,0,2,2,0,2,0,0,1,1,0,59.85,2603.95,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.05,42.7,0
0,0,0,0,66,1,2,1,0,0,2,0,2,0,1,1,0,92.15,6056.9,0
1,0,1,1,68,0,1,0,2,2,0,0,2,0,1,0,3,44.8,2983.65,0
0,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,1,20.9,689.35,0
1,0,0,1,21,1,2,1,2,0,0,0,0,0,0,0,2,80.35,1747.2,0
0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,4657.95,0
1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1
1,1,1,0,71,1,2,1,2,2,2,2,2,2,2,1,0,115.05,8016.6,0
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,1
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,3,19.95,433.5,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,1
0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,1
0,0,1,0,67,1,2,0,0,2,2,2,2,2,2,0,0,86.15,5883.85,0
0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85,1043.8,0
1,1,1,0,21,1,0,1,0,0,2,0,2,0,0,0,0,86.55,1857.25,0
1,0,0,0,4,0,1,0,2,2,0,2,0,0,0,0,3,42.4,146.4,0
0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,1
1,0,1,0,70,1,2,2,1,1,1,1,1,1,2,0,0,24.25,1724.15,0
0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,1
1,1,0,0,21,1,0,2,1,1,1,1,1,1,1,0,0,20.5,429.55,0
1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,19.6,356.15,0
1,0,1,1,22,1,0,2,1,1,1,1,1,1,1,0,0,20.25,488.25,0
0,0,0,0,63,1,0,2,1,1,1,1,1,1,2,1,3,20.6,1298.7,0
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1378.75,0
1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,973.45,1
0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,384.25,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,116.4,8543.25,0
0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.65,389.95,0
1,0,1,0,61,1,0,1,0,2,2,2,0,2,0,0,1,94.15,5731.85,0
0,1,1,0,56,1,2,1,0,0,0,2,0,0,0,1,0,76.85,4275.75,0
0,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.15,84.5,0
1,0,0,0,35,1,2,0,2,0,0,0,0,0,2,0,3,55.25,1924.1,0
0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85,1
1,0,1,0,72,1,2,0,0,2,2,0,2,2,2,0,0,82.15,5784.3,0
0,1,0,0,49,1,2,1,2,2,2,2,0,2,1,0,0,103.0,5166.2,0
0,0,1,0,44,1,2,1,2,2,2,2,0,0,0,1,1,95.1,4060.55,0
0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,1
0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,0
1,0,1,0,61,1,2,0,0,2,2,0,2,2,1,1,2,79.8,4914.8,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1
0,0,0,0,41,1,0,2,1,1,1,1,1,1,0,0,2,20.45,775.6,0
1,0,1,1,70,1,2,0,2,2,2,2,0,2,1,0,0,78.35,5445.95,0
0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55,1
1,0,0,0,51,1,0,2,1,1,1,1,1,1,1,0,2,19.1,1007.8,0
0,0,1,1,42,1,0,2,1,1,1,1,1,1,2,0,3,20.0,833.55,0
0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,6579.05,1
1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1
0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,24.0,1183.05,0
0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,2169.75,1
1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1
0,0,0,0,27,1,0,2,1,1,1,1,1,1,1,0,3,19.15,501.35,0
0,1,0,0,46,1,0,1,0,2,2,0,2,0,1,1,0,91.3,4126.35,0
1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65,1
1,0,1,1,25,1,0,2,1,1,1,1,1,1,0,1,3,19.15,477.6,0
1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,370.65,1
1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,265.75,0
1,0,1,0,31,1,0,0,2,2,2,2,0,2,1,1,1,75.5,2424.45,0
0,0,1,1,23,1,2,1,0,0,0,0,2,0,0,1,2,83.75,1849.95,0
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,61.05,0
0,0,0,0,65,1,2,2,1,1,1,1,1,1,2,0,0,26.5,1698.55,0
1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1910.6,1
0,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,1,19.15,998.1,0
1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,1
1,0,1,1,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,1
0,0,1,1,35,0,1,0,0,0,0,2,2,0,1,0,3,40.9,1383.6,0
1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,0
0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,48.6,1
1,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.8,1207.0,0
1,0,1,1,10,1,0,0,0,0,2,0,2,0,0,0,3,60.2,563.5,0
1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,864.55,0
0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,2109.35,1
1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,220.6,1
0,1,1,0,58,1,2,1,0,0,0,2,2,2,0,1,0,100.4,5749.8,0
0,0,0,0,45,1,0,0,2,2,0,2,0,0,1,1,1,62.55,2796.45,0
0,0,1,1,72,1,2,0,2,2,2,2,0,0,2,1,0,70.45,5165.7,0
1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,85.5,5696.6,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.75,44.2,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,3,20.35,215.25,0
0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1859.5,0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,104.8,7470.1,0
0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,229.5,1
1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2470.1,1
1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,2092.9,0
1,1,1,0,62,1,2,1,0,2,0,0,0,2,0,1,0,89.8,5629.55,0
0,0,0,1,22,1,0,2,1,1,1,1,1,1,0,1,2,20.55,469.85,0
0,0,0,0,11,1,0,0,2,0,2,0,0,2,0,0,0,64.05,733.95,0
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.85,485.25,0
0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,1244.5,1
1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,1
0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3994.45,1
1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,3,25.0,78.25,0
1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,1,20.3,1131.5,0
1,0,0,1,6,1,2,2,1,1,1,1,1,1,0,0,3,26.35,184.05,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1
1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,667.7,1
1,0,1,1,64,1,2,1,0,0,2,0,0,2,1,0,1,90.25,5629.15,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,19.95,1
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,20.65,109.3,0
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6,1
1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,25.45,958.45,0
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,0,3,19.5,403.15,0
1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,75.9,1
1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,76.2,1
1,0,1,0,64,1,2,0,2,0,0,0,2,0,1,1,1,66.15,4392.5,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,19.25,1
0,0,1,0,46,1,0,0,0,2,0,0,2,2,0,1,1,69.1,3168.0,0
0,1,1,1,28,0,1,0,0,2,0,0,0,2,1,1,2,39.1,1096.6,0
0,0,1,0,33,1,0,2,1,1,1,1,1,1,0,0,3,20.05,669.45,0
1,0,1,1,39,1,0,0,2,2,2,0,0,0,1,0,2,59.8,2343.85,0
0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3588.4,1
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,48.6,48.6,0
0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1
1,1,1,0,70,1,0,1,2,2,2,0,2,2,2,0,1,105.35,7511.9,0
1,0,0,0,65,1,2,2,1,1,1,1,1,1,2,1,0,25.1,1725.0,0
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,49.75,49.75,0
1,0,1,0,24,1,2,1,0,0,0,0,2,2,0,1,2,93.0,2248.05,0
1,0,0,0,63,1,2,0,2,0,2,2,0,2,2,1,0,71.9,4479.2,0
0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,77.55,3471.1,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,2,19.85,63.0,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,1
0,0,1,1,37,1,2,1,0,0,0,0,2,2,0,1,2,95.25,3314.15,0
0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,865.55,1
1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,852.7,0
1,0,1,0,35,0,1,0,2,0,2,0,2,2,1,0,1,53.15,1930.9,0
0,0,1,0,4,1,0,2,1,1,1,1,1,1,0,0,2,20.15,91.4,0
0,1,1,0,39,1,2,1,0,0,0,2,2,2,0,1,2,101.25,3949.15,0
1,1,1,0,43,1,0,1,0,2,2,0,2,2,1,1,0,100.55,4304.0,0
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.3,1554.9,0
0,0,1,0,49,1,2,0,2,2,2,0,0,2,1,0,2,71.8,3472.05,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.7,117.8,0
0,0,1,1,64,0,1,0,0,2,2,2,0,2,2,0,2,49.85,3210.35,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,3,69.6,207.4,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.75,19.75,0
1,0,1,0,40,1,0,1,0,2,2,0,0,0,1,0,2,80.8,3132.75,0
0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,60.0,1
1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,649.65,1
0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,1
0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.0,35.0,0
0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2011.4,1
0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,6205.5,1
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,2,19.2,903.7,0
1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1
1,0,0,0,43,1,0,1,2,2,2,2,0,0,1,1,1,90.65,3882.3,0
1,0,1,1,41,1,0,2,1,1,1,1,1,1,2,1,3,20.0,879.8,0
1,0,0,0,5,1,0,1,0,2,0,0,0,0,0,1,2,74.65,383.65,0
1,0,0,0,72,0,1,0,2,0,2,2,2,2,2,1,1,61.2,4390.25,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,3,19.95,68.2,0
1,0,1,1,9,1,0,0,0,2,0,2,0,0,0,0,3,54.8,452.8,0
1,1,1,0,72,1,2,0,0,0,2,0,2,2,2,1,1,73.45,5329.0,0
0,0,1,0,33,1,0,0,0,0,0,2,0,0,1,1,3,51.45,1758.9,0
